"treatment","outcome"
1,2.144827865073
0,2.10977104854264
1,2.41240177384951
0,2.0798959892539
1,2.04739512430278
1,1.86059140223748
0,2.12439799211034
0,1.80284461405223
0,1.89904654388952
1,2.54981946389628
1,1.44871721190624
0,2.37429198590715
1,1.72546708848694
0,2.18422711546621
0,2.15872607617323
1,2.65333455089925
1,2.85818459089897
1,2.12656895359494
0,2.20696346690939
0,2.10856276704002
0,2.01583395792658
0,2.46732156163654
0,2.13762148941684
1,2.48717440434103
1,2.67975605437162
0,2.20428194383797
1,2.59451503169256
1,2.05760545094248
1,2.32940049749568
1,2.24028046833698
1,2.37512101856762
0,2.05687305035317
1,2.37004167257981
1,2.38889908553129
0,1.7617495334361
0,2.09234391745596
1,2.12692698021966
1,2.3018016961763
1,2.05670841787858
0,2.37462438181997
1,2.16854615255678
0,2.40749302568959
0,1.92659829225169
1,2.68600706851207
0,2.29299696868127
1,2.56015684870465
1,2.72948299122936
0,1.90642440849412
1,2.51089201674523
1,2.31227016272068
0,2.08838870497968
0,2.12521481388108
0,2.36469382780093
1,2.18690517022454
0,2.52608584652467
0,2.53724593181534
1,2.42177775827819
0,1.71750900903637
0,2.03037921303807
1,2.69039315044181
1,1.93769522967299
1,1.91658053206281
0,2.26990370160163
0,2.60500082833206
1,2.63608298528572
1,2.69928751854175
0,2.03315964241876
1,2.46960371800272
1,2.65538226880623
1,2.35593501610762
0,2.2694720648813
1,2.82191202750905
0,2.1110196299754
1,2.14024560054549
0,2.12804453240415
1,2.45631023551526
1,3.24234467700085
0,2.02611044433178
0,1.40149274838104
0,1.95609832218283
0,1.96258438680713
1,1.99822028674167
0,1.6224828435464
1,1.8961577625824
1,2.17640534131542
1,2.45961581306244
1,2.10304924259421
0,2.2232524540869
1,2.63080767702114
1,1.99689154517837
1,1.9554074609647
1,3.22209360511166
1,1.96936559513891
1,1.64574090437256
1,1.84416820658347
1,2.46474265756975
1,2.21894880375567
1,2.50226274679919
1,2.38868669249286
1,2.69775481895714
0,1.78506123927123
0,2.02298733613586
1,1.78181276786686
1,2.49272936847973
0,1.315778156533
1,2.87987157923913
1,2.85195760487891
0,2.37816767153608
1,1.87880916359937
1,1.86369152081977
0,2.36736303184625
0,2.20956830048302
0,1.97509636024743
0,2.17228358648901
1,2.00775206388179
1,2.29808507341237
0,2.55799338847153
0,1.22767509624235
1,2.37252814093698
0,1.65830050186961
0,1.41181530258885
0,2.25540755805796
0,2.13642314123596
0,1.47472215128623
0,1.92348488874008
1,2.72153010790696
1,2.45921698834899
1,1.83997272600892
1,1.92958317497875
1,2.63740185667103
0,1.47377245799552
0,1.50684587391442
1,3.09232938300815
1,2.60512508461492
0,2.21812441473919
0,1.84811105038314
0,2.01394931932148
0,2.01829968045052
1,2.8739200498089
0,1.87239332164128
1,2.20352521533971
0,2.42460953567994
1,2.01891969504437
0,2.21656372338765
0,1.48623265028018
1,2.5206134547228
0,1.73797572647486
1,2.05298011128045
0,2.0318001787604
0,2.62032802418282
1,1.65920528815295
1,1.85950862126007
0,1.89895119674368
0,1.71096796126854
0,1.4145315001933
0,2.19390426780032
1,2.0403294054035
0,1.75560004069444
1,1.97655324134391
0,2.49365357434752
0,1.92979844809455
1,2.30175217910452
1,2.42435499993166
0,2.04764756036241
1,1.71980803268661
1,2.42726244418526
0,2.35564885250684
1,1.57838049316382
0,2.09500527734902
1,1.75494506945049
0,1.88613728353753
1,2.55925841620253
0,2.3399858297004
1,1.85702287333606
0,2.00918267701814
0,2.07029048984716
0,1.86239808763634
1,3.07893688398442
0,2.25583774477947
1,2.2061126890552
0,2.41549692432931
0,1.29310546065907
1,2.46712933557618
0,2.14274917490245
0,2.02052349567654
1,2.4285278432886
0,1.97741291068759
1,2.82003550298128
0,1.7126056658887
1,2.67987944111191
0,2.02848884538587
0,2.84189662818284
1,2.53458679803272
0,1.75743639993626
0,2.34962290452269
1,2.43959449333227
1,1.81519548907411
0,1.44131700638617
0,1.91373349527916
0,1.69906617320045
0,1.63823975203142
1,2.55514815566751
0,2.02028622251661
0,2.39269242812281
1,2.23343148296533
0,2.6187864522678
1,2.25946960680023
1,2.16870015226966
1,2.37143670797869
1,1.98038192016763
1,2.90095945208922
1,1.8790423910155
1,2.53703588112462
1,1.75571192668314
1,2.15725116060064
0,1.63874282425064
1,2.10177524515974
0,2.33766344504587
0,2.38887551532798
0,1.50745122839968
0,1.19827164673424
1,2.50627905135702
1,2.49173223907124
1,2.42536104731644
0,2.11749988127981
0,1.74620479453111
1,2.19899266912618
0,1.9603737626986
0,1.45209255873544
1,1.78878347156543
0,1.92643576570473
0,2.01700609055214
1,1.4413366491697
1,1.89067996009951
0,2.10077262201741
1,2.84096636310575
0,1.61575918026563
0,1.48963669398803
1,2.31228692987861
1,2.07840238862482
0,2.35162409280892
1,2.14157173048701
0,1.51290113541595
1,2.82112533744322
1,2.67930913769722
1,1.82924896394592
1,2.85894830118082
1,2.09085075456068
1,2.38060911164903
0,2.04992704578273
0,1.74879628288149
1,3.0848792153475
0,2.31290149006989
1,2.0538991334912
1,2.18398954139599
1,2.33872716144271
0,1.93617579207769
0,1.86504800752135
0,1.58668241578662
1,2.04660800030172
1,2.64948547662636
1,2.43911218408977
0,1.88306437343826
1,3.06012627948104
0,1.12863414567077
1,2.07069130106764
1,2.37954022189891
1,2.18388703936184
1,1.88732909978107
0,2.46564697312376
1,2.08915398064751
0,1.73791612687432
1,2.54855406832789
0,1.47361589471601
1,2.48084319827441
0,2.00876930890017
0,2.37114347059158
1,2.36132127771762
0,1.87695668328937
0,2.08386743022864
1,3.05890331816825
1,2.7941532159778
0,2.23554538631062
1,2.67530084330928
1,2.3363972522207
1,2.55457960227904
0,1.82100899693891
1,2.5067303315714
0,2.01795476720012
1,2.74855278069479
1,2.23921186936999
1,2.53793444404644
1,2.28694570873244
0,1.83414721700353
1,2.59158980860974
1,2.72260846561155
0,1.49678348485053
1,2.23013657708954
0,2.22360838579385
1,2.19958154805667
0,1.99014948125291
1,2.51357230269503
1,2.34716188608261
1,2.23549315357
0,1.33268968600764
0,2.7745236470466
1,2.19579366820937
0,1.98659240304443
0,1.52223042741858
1,2.02112139449505
0,1.71392235169901
1,1.40632539742904
1,2.00024195546536
0,2.12221620654966
1,2.42960772171936
1,2.68662702139718
1,1.90516905984007
1,2.26620241329076
0,2.30398239114114
0,2.04886953276496
1,2.08721858240884
0,2.10320256984161
1,1.96266835600809
0,1.76170982504624
1,2.78203462025412
1,1.86972722232676
1,2.53092052526913
1,2.41881585500908
0,2.04774142366123
0,2.1525013361885
1,2.75728088326408
0,2.06246641723414
1,1.70162071012457
1,2.53957325901786
0,2.097882851914
1,2.21477135299564
1,2.85812542418507
1,2.77412316567616
1,2.2430815894403
0,2.4211205426433
1,2.06294353101447
1,2.84377333201829
1,1.8351820691997
0,2.05174801671159
1,2.30329723659308
1,2.17399954454587
1,2.78023406319294
1,2.51873499902406
1,2.64323706119839
1,2.70755138269864
0,2.36235250618262
0,1.58275115793678
1,2.4377808773993
0,2.07746295233067
0,1.83713149144166
1,2.3281517164633
1,2.43022186739589
0,1.58447096253478
1,2.34892512560896
1,2.62309800444097
1,2.1523521792102
1,2.08465143420202
1,1.91788365350501
0,2.21354027843554
0,1.6226646300777
0,2.15748792612706
1,2.40497948302692
0,2.18445183277748
0,2.13258570711721
1,2.26878718208081
1,2.03681296731578
1,2.78776602992061
0,1.64689579419792
1,2.38886656451216
0,1.97333464106143
0,1.54313854336903
1,2.6939071714935
1,2.03212859785398
0,2.4200914430034
0,2.15587265282652
1,2.18197799230596
0,1.82801893508613
1,1.84327953902974
1,2.49923348243979
0,2.24870238813977
1,2.75738417915725
1,2.32654694865489
1,2.12029338817642
0,1.80355712492995
1,1.96814859597681
0,1.71921508295628
0,1.80423512985878
0,2.21772099895525
1,2.13588203988144
0,1.93515824372444
0,1.730972818538
1,2.40953327261157
0,2.32862283253862
1,2.32777753483278
1,2.2378620148129
1,2.84078485002847
0,1.51438906490535
0,2.15635003300551
1,2.45735883297743
1,2.4335998422717
0,2.33210828812709
0,1.74190051375539
1,1.77995572480276
1,2.0870783363101
1,2.3710450618478
1,1.97079049008865
0,1.41558656317124
1,1.77817919487848
0,1.73951133709831
0,2.03580622401213
0,1.69894667541569
1,2.50018981994491
0,1.59409290199843
1,2.17044259283162
0,1.96963895484979
1,2.31757835456663
0,1.90823022209267
1,2.10286950829038
1,2.39311064517623
1,1.83281539561449
1,2.89258882877862
1,2.23745370929142
1,2.19438765533613
1,2.27399158411209
1,2.43761034777494
1,2.44511274207587
0,2.68284284228954
0,2.65443840996903
1,1.80220162177095
0,2.63476267368895
0,2.14781095715722
0,2.1239081260746
1,2.68108936712365
1,2.14977096657507
1,2.31511216833949
0,2.35906877648258
1,2.53303007914676
0,2.59414466764288
0,1.76468430280925
0,1.99626277192603
0,2.03676893958569
0,2.49794804624157
0,2.27677889869049
1,2.25452609130489
0,1.85007424406522
0,2.45111841851661
1,2.02449035645604
1,1.80541561791248
1,1.96362894557549
0,2.36360316625027
0,2.87968433482379
1,2.24575216366701
0,1.90525908735131
1,2.35978473941456
1,1.94594941507728
1,2.40421683806249
0,1.6828543656353
1,2.43528561189168
1,2.61540081751949
0,2.05335956509936
1,2.24505284296774
0,2.18296563110841
0,2.17829757163155
0,2.34167998484408
0,2.1381794712111
0,1.95384297529445
1,2.47624074956743
1,2.26055340642934
0,1.72163985017476
0,1.68188647735318
0,1.56300807919861
0,1.99038429954662
0,1.9216110592642
0,1.67617224822008
0,2.15595018538878
1,2.61848943544836
1,1.29200794412739
0,2.06785515162616
1,1.76498291430735
0,1.575104537364
1,2.45121969496819
0,2.70129033115274
0,1.51298045931264
0,1.96141176442731
0,1.84227679733414
1,2.41988771599538
1,2.4917680765179
1,2.41767114648027
0,1.90629918516484
1,1.85986992266631
0,2.22433689938261
0,2.46075125916353
1,1.64028670232051
0,1.93173442604875
0,1.71442667035096
1,2.49811056490379
0,2.15361796675578
1,2.14277338849736
1,1.83653652910261
1,2.66069314367266
0,2.30988418663325
1,2.75092571885505
0,1.64036754000918
1,2.57952650054817
0,2.21174997832009
0,2.0681218842886
1,1.95394863532405
1,2.56313309211522
1,2.03893998434016
0,1.95047132626636
0,2.61649587064072
1,1.81207841393065
1,2.71405417484218
0,1.9978061827418
1,2.13006573122048
0,2.05962218578441
0,1.69784359977735
1,2.18855442158033
1,1.59500395890899
0,1.90936487385007
1,2.60104515714443
0,1.91772070011261
1,2.33684628026999
0,1.76321997916998
0,1.78063042852354
0,2.20560299867543
0,1.94484590926468
0,2.10105420189645
0,1.82927812938191
1,2.28380229672665
0,2.07113487518534
1,2.14842442828291
0,1.89986616481825
0,1.74608818691888
1,2.27841911534469
1,1.49966203338395
1,2.47627417656584
0,2.4102119467019
0,2.03634197148011
0,2.0636338946087
1,2.11706182760261
0,1.92221360667542
0,2.10693809345293
1,2.29646705334301
1,2.57095915139013
1,1.65980204815288
1,2.57678676683209
1,1.81624463162209
0,2.24494708471617
1,2.1192487931482
1,2.33281505884101
0,1.82690835468564
1,2.27328414248415
1,2.45545165789698
1,2.53978956807128
0,1.69171239136222
1,2.02998955533993
0,2.02185024423137
1,1.67282335790558
0,1.9614716237872
1,2.46941944299465
1,2.23382739005977
0,1.4763479464981
0,1.7092366617241
1,2.49096063086257
0,1.90256538499309
1,1.83950994407154
0,1.44636307272169
1,2.15499378351411
0,1.69015821264893
0,2.31512179436706
0,2.24945433440537
0,1.23135148894923
1,2.64191744342256
0,2.30941174070842
0,2.15843429629864
0,1.8127975991827
0,2.24539178291715
0,2.17557957112459
1,2.26081708488154
0,1.82831736383802
1,2.28375026987062
0,1.74142302529267
1,1.84929776926576
1,2.18736812255015
0,1.64224881467168
1,2.0325757839149
0,2.40469467369913
0,2.58364712948441
0,1.43234553796468
1,1.70060251564141
1,2.33275237321878
0,1.72480114954295
1,1.76099215788479
1,2.1837708907039
1,2.02942950947469
1,2.57784473451336
1,2.45756870333081
0,2.28154567596356
0,2.01816664210254
1,2.24121440401499
1,2.42746173318358
0,2.35035106784731
0,1.92599076217523
0,2.4080326982814
0,1.89700351555866
0,2.63864226330124
0,2.40813096302795
1,1.65469475612711
0,2.12333376748805
1,2.75145543344604
0,2.17568262808293
0,1.51652329467132
0,1.63020959546117
0,2.22479362668492
1,3.28958879527747
0,2.23835376865347
1,2.5743859070635
0,2.0307243837641
1,2.29497009411341
0,1.34349939039456
1,2.29598596799452
0,2.33407365855747
1,2.31804464172278
1,2.50178820346118
0,1.75451698941131
1,2.35047364801373
0,1.98165533368332
1,2.14715375163416
0,1.96886638616454
1,2.10758434489533
0,1.62950691328224
1,2.24261713345354
0,1.92571163778359
1,2.29296920154611
1,1.83080944043081
1,1.78363573595004
1,2.46925690492436
0,1.84844937620554
0,2.05652100596761
1,2.4690620113277
0,2.05288437603718
1,2.32797860638075
0,1.48558338014636
0,1.69263015159894
0,2.09727774519424
1,2.57313563149311
0,1.52391439575213
1,2.46606208126585
1,1.72191943191693
1,2.39524165033525
0,2.04050673223963
0,1.57335531051307
1,2.48102855755683
1,2.21726762628952
1,2.65381784892403
1,2.12539557473367
1,1.99669293348873
0,1.8436881034805
0,1.80202881951993
1,2.11836758755649
0,2.82661413910331
0,2.29782557292902
0,2.56955016310471
0,2.13774261355288
1,2.39393943035778
0,2.07411157264564
1,2.53157608084611
0,2.23702284351628
0,1.76004221520839
0,1.55668529670481
0,1.42118544667383
1,2.49726705591435
0,1.51733381529316
0,1.96917928137847
0,1.59329476784173
0,1.4830419993786
0,2.09392796265542
0,1.58549837500293
0,1.8318686588709
0,1.78545340513707
1,1.87500188550581
0,1.65703938799454
0,1.79215527051338
0,2.30286893584639
0,1.83702001693534
1,2.28963453839229
0,1.55387390271731
0,1.62275544678491
1,2.67892231693431
0,1.87768050870412
1,2.52616163364928
1,2.096632822656
0,2.23868423636853
1,2.24887373206823
1,2.83525439038039
0,2.15555390230716
1,2.82053841048654
1,2.67046697239989
1,2.8471250370413
0,1.78668523887192
1,1.91997492713571
0,1.76835550990376
1,2.71923267457222
1,2.68808819282132
0,2.19195116709094
1,2.5742207251498
0,2.30608920511571
0,2.29177512057295
1,2.28846564268159
1,2.13868170175117
0,2.28631359295944
1,3.18141661421594
0,2.44468780108718
0,1.79301520921855
1,2.51254493751493
0,2.09174039589754
1,2.09474470448165
0,1.36054569494242
0,1.91893771675675
0,1.68908797237173
1,2.3416819532087
1,1.96525621489502
0,1.68099701329901
0,2.17702359302942
0,2.01461414023117
0,1.94359159563294
1,2.23867760242372
1,2.57602027853029
0,2.37010189237055
0,1.81561839991014
1,1.84941490185488
0,1.44213850128263
1,2.75737689099469
1,2.0411324991231
1,1.74937926201762
0,2.0144020357868
0,1.86136719227252
1,2.39214975747247
1,2.13855827557479
1,2.89904022808071
0,2.01733294413865
1,2.15983291780556
1,1.95962378071768
1,2.40436911566595
1,2.30575526207118
0,1.71376156518321
0,1.96771268248677
1,2.15010147042487
1,2.3431326548447
1,2.39432481553101
1,2.51938798219994
1,2.43930987791397
1,2.36996613101548
0,2.26282880187314
1,1.60102421171099
0,1.36010716073731
0,2.48473076048441
1,2.03841231261459
0,2.10872784990376
0,1.7423858303214
0,2.28015504512601
0,1.88520030245186
1,1.66457238849475
0,1.89920458058696
0,2.22637971439263
0,2.07645968468644
0,2.17250748921777
0,2.6820678833913
0,1.84492146406
1,1.64143174895988
1,1.9933187724844
1,2.65503042451827
1,2.73021581564976
1,2.41378249215659
0,1.99945955971507
1,1.66409272135419
0,1.73751944651572
1,2.59903747199385
1,2.15491424720481
1,1.84769516103662
1,2.24703334109369
1,1.93379497371085
0,2.01518924928008
1,2.07311470647034
0,1.9350550836584
0,2.27327518132603
1,2.76792897107353
0,2.17824130955949
0,2.4542503731852
0,1.95047371980466
0,2.00993562140702
1,2.44116881218331
0,2.04215914170076
1,1.72277546214674
1,2.4368109026563
1,1.97026428255124
1,2.55733712403937
0,2.2116433984845
1,1.89017578745639
1,2.41355391544275
1,1.96368441944715
1,2.18281022491198
1,2.70463695072753
0,1.83475813481332
0,1.73598250180898
0,1.59953710296971
0,2.02244535557167
0,1.88976801979189
1,2.61277811429517
1,2.03259385725631
0,0.941825831603962
1,2.6040713147015
0,2.29707008204061
1,2.11478483403457
0,1.71458786075234
0,1.73862451713594
1,2.56067175221199
1,2.73452900858294
1,2.04028501888912
0,1.72003316054979
1,2.41261968875612
1,2.57434025591296
1,2.86223337884398
1,2.63151432339798
0,1.44137518996913
1,2.44472617854939
0,2.23080213962263
0,1.73875733722313
0,1.86947961491215
0,2.46159267401003
1,1.81063225043077
0,2.72562640717866
0,1.82376191306462
0,2.29616779570042
1,1.97735941989513
0,1.88343813646209
1,2.35240559969185
0,2.09517426301243
1,2.35642358425836
1,2.26237939656264
0,2.30452524973634
0,2.09481631684676
0,1.58959546241883
0,2.05610569023303
0,2.41591893591303
0,1.40927058486141
1,2.40147942804729
1,2.58301042980808
1,2.0720898592634
0,2.34153232372228
1,2.53410941558206
1,2.05910434900371
1,2.8961161625714
1,2.59247097701145
0,2.18440308235559
1,2.03369646375629
1,2.6883623604389
1,2.75637709492203
0,2.03376099559767
1,1.98989770105196
1,2.65605969786371
1,2.30457690441375
0,1.83256108839261
1,1.64152962244036
0,1.95718857790579
0,1.92360904080933
0,2.09670358642007
0,2.02805323771829
0,2.32299747598711
1,2.16905029655033
0,1.96343582456136
1,1.90273810094766
0,2.29674923983509
1,2.04731523735255
0,2.15544994685932
1,2.36896561466278
0,2.02783921119945
0,2.06032939595677
0,1.7149333903091
0,1.93026815320197
1,2.18823438281682
1,1.92498112234875
1,1.84733695571544
1,2.2414854609739
1,2.63855068047065
1,2.27384502174071
1,2.28881502684511
1,2.09008125072165
1,2.58348252075792
0,2.52047720760697
1,2.26801134772942
1,1.83154973293808
1,1.79814353305098
0,2.53735212522922
1,1.78448236878914
1,2.33599501755756
1,2.09072442144781
0,2.03588024176794
1,2.47453045986375
1,2.64096896474313
0,2.01612097175355
0,1.72759937583269
1,2.6992533970276
1,2.30389764106881
0,2.23884166360478
1,2.88590690770653
1,2.2589232511891
1,1.86374759737437
0,1.62010462350025
1,2.81788335547729
0,1.91979155517475
1,2.05224984092662
0,2.03508656741844
1,2.57133690379916
0,1.72227021420955
1,2.34098008413236
0,2.1164743289199
1,1.50225342656601
0,2.1707883978276
0,2.54409445530763
0,1.78723854389699
0,2.11296329201433
0,1.86133877493904
1,2.00851999437429
1,2.08020048088699
1,1.76690571418714
1,2.32714904879796
1,1.6140026734804
1,2.11688699600536
0,1.89173967617212
1,2.19555973810485
0,2.52933756418985
1,2.5175969011207
1,2.85615625383613
0,1.86011316691409
1,3.12242243848454
1,2.44955685361764
1,2.10857586908148
0,1.74188765992787
0,2.52343092829747
0,2.18693857245661
1,2.3728691196441
0,2.10956159076191
0,1.65881515143296
0,1.87579750254101
1,2.15571602115497
1,2.66000679049092
1,1.97901997579879
0,1.66007380929187
1,2.44078982384447
0,1.88613289586469
1,1.79968962811358
1,2.53387997165801
1,1.59907687823177
1,2.30561967795033
1,2.50929657970532
1,1.803125531857
0,1.35800784387674
1,2.34753511607623
0,2.37488868674213
0,1.89011109498517
0,2.75779997549307
0,2.03643293060075
1,2.20869441906118
0,1.97851470942357
0,1.7103043421485
1,2.2132456950411
1,1.91451416691167
1,1.79058216809784
1,2.94885060458949
1,1.99588681838572
1,2.54872968235857
1,1.56796997103191
1,1.88723843329131
1,2.22337451715518
0,2.23947100111101
1,2.11557589959701
0,1.64732381694711
1,2.01398200538346
1,1.76552908198216
1,2.17540159198236
0,2.14464051679491
0,1.68595260288667
0,1.45227452896665
0,2.12196526626659
0,2.5340327385797
0,1.85542678732662
0,2.44746305538508
1,2.16710085297517
0,2.02792254606152
0,1.95979822766939
0,2.29718625711484
1,2.66403650277722
0,2.23060434580629
0,2.36478306208047
0,1.64490127538297
0,1.84333720215643
1,2.18942168810176
1,2.05334992666373
0,1.74050761390845
0,2.28374965358073
0,1.57781298151775
0,1.84956033978155
1,2.26789478636515
0,2.44454451238343
1,2.44225078121443
0,2.06244507884717
0,2.14295687203043
1,2.20980165266311
1,2.57877526974198
1,2.810459975632
0,1.90060413766346
1,2.35170998854418
1,2.41101060985725
0,1.99109586481417
0,1.47147659230091
1,2.45637155470958
0,1.47539850169897
0,2.09297585384928
0,1.7180186320963
0,2.15165231549717
1,2.17393047318274
1,2.25236552897152
1,2.65888743268712
1,2.72993668873231
1,2.05836320260228
0,2.57060395867196
1,2.24254731365642
0,1.89283960777475
1,2.1746873339915
0,2.13100481493255
0,2.36533777287862
0,1.87893944595368
1,1.84149324054654
1,2.12312528652761
0,1.72465860203246
1,2.31490807043595
1,1.50853574989815
0,1.58971901145638
1,2.28688165112816
1,2.37423120561
1,2.09920937906348
1,2.19852660080092
0,2.21948531024226
0,1.97441481285455
1,2.20209282224787
0,1.89151804761711
0,1.65489867493242
1,2.66884806370281
0,2.55400332966333
0,2.68471002450039
0,1.7429393254079
1,1.9589115759122
1,2.74319435808551
0,2.39020275604944
0,1.95439092637978
0,1.81156769527176
1,2.32573762505501
1,2.20299645639605
1,2.49456028833617
0,1.65804656394224
0,1.78430411244689
0,2.13140803694996
1,2.22093076732926
0,1.91894565909065
1,2.09166010322415
1,1.71172273217103
0,2.25678786562658
1,2.10308711871573
0,1.92359047258699
1,1.9818520901735
1,2.47648247737234
0,1.5774452244438
0,1.82224823053904
0,1.82462958869737
1,2.41284560820961
1,1.71219452382789
0,2.25812969438457
1,2.31185134516008
1,2.88620943512224
0,2.77029810365406
0,2.12178129986327
0,1.60719377270164
1,2.05112909870274
0,1.6867476070872
1,2.43136594825515
0,1.73346032396818
0,2.40140083770305
0,2.11909942435814
0,2.49061703719037
0,1.96356098712282
1,2.26805898030722
1,1.57875299272913
0,1.93316961982012
1,2.58866488929837
0,1.47925721000863
1,1.69770120522018
1,2.74267020210125
0,2.15342848796465
0,1.78096939718571
1,2.774221043115
0,1.89138559092634
0,2.57677277542947
1,2.74543091075335
0,1.91216667972689
0,1.97546550430576
1,1.9675323198098
1,2.46192830255505
1,2.41501631198134
1,1.61942196188689
0,2.02479910740123
0,1.82808213805293
0,2.14235088146355
0,2.41812602811795
0,1.91069081875357
1,2.92032995587124
0,2.43088593217981
1,2.13220651361064
1,2.41550418224855
1,2.86972818212537
1,2.06847152805626
1,2.77022287054838
0,1.74514616801404
1,2.24742636478264
0,2.14091315570584
1,1.93712343457589
0,2.33032053358028
1,2.00174696965927
0,2.09359914030213
1,2.10247512793091
0,1.50985100697898
1,2.41285851569512
0,2.78757654405445
0,2.37073954386764
0,2.13601117372416
0,2.44698427651509
0,1.56689284964821
1,2.72638852867963
1,2.40399788593392
1,2.1475799376336
0,2.27945481102279
0,2.54206954280826
0,2.24212496494604
1,2.17611207941572
0,1.76758887824577
1,2.13734272063729
1,1.91788641824707
1,1.97236671726562
0,2.33588178988239
1,2.70242539858764
1,2.09434077782598
0,2.02345680943264
1,2.28720842945744
1,2.17072899418018
0,2.09176046123224
0,1.66928652657635
1,2.72621897691947
1,2.12661067178294
0,2.48707973826092
0,2.00902442002527
0,2.1761934192525
0,2.47483872818613
0,1.94761999090142
0,2.09741787562246
1,1.74800084180926
1,2.14059345046992
1,2.08261662840949
0,2.25951386923582
1,2.20065597605359
0,2.06219374582555
1,2.59544703659298
0,2.56247786717045
0,2.15066474022297
0,1.54236088271499
0,1.47554343937086
0,1.91047933916192
0,1.94968654595107
0,2.01943961016729
0,1.84887135448506
1,2.60135317306515
1,2.59847827985456
0,1.96083119962832
0,2.28919737687661
1,2.50788489587416
1,2.43629417624261
0,1.88758109078346
1,2.57706489562636
0,1.8196776407122
1,2.27305047199749
0,2.03593690588586
1,2.89880228012934
0,1.73397044198907
0,1.46544913400996
1,2.37812458217158
0,1.88166975151398
0,1.67717653445517
0,1.74939042853093
1,2.51047221265701
1,2.65606385703264
1,2.39845754962186
0,2.21197642825553
1,2.77801417953712
1,1.62415374365053
1,2.12112024990663
0,1.86731371489049
1,1.99162338201395
0,1.98341258107066
1,2.21027400951085
1,2.08587993648161
1,2.10913404676612
0,2.08498326087239
0,1.7984023091112
0,2.38220294788094
0,2.14988715751854
1,2.56862962263371
0,1.64745862313038
0,2.05565967163287
1,2.37587248852662
0,1.70015781863357
0,2.22033700548134
1,1.90761031576958
1,1.84854524586798
1,3.27946265458565
1,2.11226219143463
0,2.03483449962675
0,2.10267535750626
0,1.89512441506868
0,2.39042854536798
1,2.4609698646996
0,2.04197130985715
1,2.10762112135492
1,2.42594080998431
0,2.12090062523358
1,1.80621069318152
0,1.76488951334247
0,1.41084564484646
1,2.21521483928658
1,2.28633225656994
0,2.55790491771011
1,2.48925115956615
0,2.29556597693135
0,1.45987787577157
0,1.9836385719468
0,1.62294831861172
1,2.71637791012351
1,2.15601812988253
1,2.49503071148883
0,2.23084788272516
0,2.01299193841324
0,1.79172271488921
1,3.1001901694273
0,2.29774609847374
0,1.85745471742544
1,2.14985471336526
0,1.56975202028483
1,2.18422471779998
0,1.84138098207845
0,2.15134807852781
0,2.41689658226384
1,2.54444492325823
1,2.15847664636876
1,1.69128433967559
1,2.05496176987528
1,2.74985332110197
0,1.81516045036721
1,2.54005416753807
0,1.8617816056776
1,2.36739307495699
1,2.04293004945334
1,2.14466888353508
0,1.73085208420124
1,2.65083918743498
1,1.97976541330516
1,2.18583334795993
0,1.98803060712317
0,1.7416193001615
1,2.55111882401517
1,2.73473218245821
0,1.93229546204531
1,2.7724555277613
1,2.38679676946828
1,2.44084197924734
1,2.03218089283232
0,1.83770898762864
0,1.68790315110828
0,1.74853271441463
1,2.59446437433067
1,1.75042836365389
0,2.00889135880009
1,2.6899306058832
1,2.02082057770462
1,2.5027227389018
0,2.18338854846387
0,1.85732170717882
0,2.04007463409323
0,2.04663469989764
1,1.95905579024871
0,1.81521370517188
0,1.91996475546895
0,1.93777005374896
0,1.92535157744802
1,2.51688516953318
0,2.04361495712662
0,1.75481592617883
0,2.47115026938362
1,2.89601076211698
1,2.09304700305923
1,2.52926390375276
0,1.84428820820696
1,2.12554239495012
1,2.90673707732441
1,2.79426892769187
1,1.6689544064026
1,2.34802808047408
0,1.76049710113946
0,1.66456326742439
0,2.16260213163627
0,1.3229438704891
0,1.92163763246341
1,2.50383835298284
0,2.4551004310031
0,2.04568350889633
1,2.28639970779964
0,2.06675011990581
0,2.32352127054439
1,1.88692758658132
0,1.90746012562715
1,1.91947200585681
1,2.07547646668392
0,1.92816959947311
1,2.06496232407441
0,2.16593011467404
1,2.63770999523145
0,1.91410401989842
1,2.16334202600834
1,2.11605614821388
0,1.84114085651375
1,2.3115958474509
0,2.21840035957016
1,2.27699978640291
0,2.07838408985675
1,1.94943353533046
0,2.24826787277079
1,2.06601849877473
1,2.10147659672902
1,2.52377371761423
1,2.3937670199545
0,2.06847893993147
1,2.55045592188031
1,2.26690167983023
1,2.0862581323407
1,1.92792798468993
0,1.39435363392446
0,2.0825582246829
0,2.21202084110569
0,2.57945574892344
1,2.92305653484115
0,1.67935373900006
1,2.50762719402437
0,2.78463589186151
1,2.4668506376761
0,1.81482966043648
1,2.6292702471216
0,2.52362764461659
0,2.19433767054562
1,2.64549308445812
1,2.30997293046449
0,1.42460232520476
0,1.68038563712497
0,1.91097175062509
0,1.60312747674852
0,2.13939374447888
0,2.25581501028139
0,1.75782833102513
1,2.39448397160794
0,1.8957813585854
1,1.96107589761819
0,2.57749783753523
1,2.01438430550012
1,2.36797690847812
0,1.80169744993463
0,2.02922280054054
1,1.80923984408545
0,2.56999591539134
1,2.31201759425982
1,2.33137509743881
1,2.70423019759123
0,2.45270225907339
0,1.81002419568223
0,1.55894922458631
1,2.44181050138625
1,1.7728245687754
1,1.96554826603868
1,2.20988276102888
